,Unnamed: 0,SPX
735,1992-12-29 00:00:00,437.98
736,1992-12-30 00:00:00,438.82
737,1992-12-31 00:00:00,435.71
738,1993-01-04 00:00:00,435.38
739,1993-01-05 00:00:00,434.34
740,1993-01-06 00:00:00,434.52
741,1993-01-07 00:00:00,430.73
742,1993-01-08 00:00:00,429.05
743,1993-01-11 00:00:00,430.95
744,1993-01-12 00:00:00,431.04
745,1993-01-13 00:00:00,433.03
746,1993-01-14 00:00:00,435.94
747,1993-01-15 00:00:00,437.15
748,1993-01-18 00:00:00,436.84
749,1993-01-19 00:00:00,435.13
750,1993-01-20 00:00:00,433.37
751,1993-01-21 00:00:00,435.49
752,1993-01-22 00:00:00,436.11
753,1993-01-25 00:00:00,440.01
754,1993-01-26 00:00:00,439.95
755,1993-01-27 00:00:00,438.11
756,1993-01-28 00:00:00,438.66
757,1993-01-29 00:00:00,438.78
758,1993-02-01 00:00:00,442.52
759,1993-02-02 00:00:00,442.55
760,1993-02-03 00:00:00,447.2
761,1993-02-04 00:00:00,449.56
762,1993-02-05 00:00:00,448.93
763,1993-02-08 00:00:00,447.85
764,1993-02-09 00:00:00,445.33
765,1993-02-10 00:00:00,446.23
766,1993-02-11 00:00:00,447.66
767,1993-02-12 00:00:00,444.58
768,1993-02-16 00:00:00,433.91
769,1993-02-17 00:00:00,433.3
770,1993-02-18 00:00:00,431.9
771,1993-02-19 00:00:00,434.22
772,1993-02-22 00:00:00,435.24
773,1993-02-23 00:00:00,434.8
774,1993-02-24 00:00:00,440.87
775,1993-02-25 00:00:00,442.34
776,1993-02-26 00:00:00,443.38
777,1993-03-01 00:00:00,442.01
778,1993-03-02 00:00:00,447.9
779,1993-03-03 00:00:00,449.26
780,1993-03-04 00:00:00,447.34
781,1993-03-05 00:00:00,446.11
782,1993-03-08 00:00:00,454.71
783,1993-03-09 00:00:00,454.4
784,1993-03-10 00:00:00,456.33
785,1993-03-11 00:00:00,453.72
786,1993-03-12 00:00:00,449.83
787,1993-03-15 00:00:00,451.43
788,1993-03-16 00:00:00,451.37
789,1993-03-17 00:00:00,448.31
790,1993-03-18 00:00:00,451.89
791,1993-03-19 00:00:00,450.18
792,1993-03-22 00:00:00,448.88
793,1993-03-23 00:00:00,448.76
794,1993-03-24 00:00:00,448.07
795,1993-03-25 00:00:00,450.88
796,1993-03-26 00:00:00,447.78
797,1993-03-29 00:00:00,450.77
798,1993-03-30 00:00:00,451.97
799,1993-03-31 00:00:00,451.67
800,1993-04-01 00:00:00,450.3
801,1993-04-02 00:00:00,441.39
802,1993-04-05 00:00:00,442.29
803,1993-04-06 00:00:00,441.16
804,1993-04-07 00:00:00,442.73
805,1993-04-08 00:00:00,441.84
806,1993-04-12 00:00:00,448.37
807,1993-04-13 00:00:00,449.22
808,1993-04-14 00:00:00,448.66
809,1993-04-15 00:00:00,448.4
810,1993-04-16 00:00:00,448.94
811,1993-04-19 00:00:00,447.46
812,1993-04-20 00:00:00,445.1
813,1993-04-21 00:00:00,443.63
814,1993-04-22 00:00:00,439.46
815,1993-04-23 00:00:00,437.03
816,1993-04-26 00:00:00,433.54
817,1993-04-27 00:00:00,438.01
818,1993-04-28 00:00:00,438.02
819,1993-04-29 00:00:00,438.89
820,1993-04-30 00:00:00,440.19
821,1993-05-03 00:00:00,442.46
822,1993-05-04 00:00:00,444.05
823,1993-05-05 00:00:00,444.52
824,1993-05-06 00:00:00,443.26
825,1993-05-07 00:00:00,442.31
826,1993-05-10 00:00:00,442.8
827,1993-05-11 00:00:00,444.36
828,1993-05-12 00:00:00,444.8
829,1993-05-13 00:00:00,439.23
830,1993-05-14 00:00:00,439.56
831,1993-05-17 00:00:00,440.37
832,1993-05-18 00:00:00,440.32
833,1993-05-19 00:00:00,447.57
834,1993-05-20 00:00:00,450.59
835,1993-05-21 00:00:00,445.84
836,1993-05-24 00:00:00,448.0
837,1993-05-25 00:00:00,448.85
838,1993-05-26 00:00:00,453.44
839,1993-05-27 00:00:00,452.41
840,1993-05-28 00:00:00,450.19
841,1993-06-01 00:00:00,453.83
842,1993-06-02 00:00:00,453.85
843,1993-06-03 00:00:00,452.49
844,1993-06-04 00:00:00,450.06
845,1993-06-07 00:00:00,447.69
846,1993-06-08 00:00:00,444.71
847,1993-06-09 00:00:00,445.78
848,1993-06-10 00:00:00,445.38
849,1993-06-11 00:00:00,447.26
850,1993-06-14 00:00:00,447.71
851,1993-06-15 00:00:00,446.27
852,1993-06-16 00:00:00,447.43
853,1993-06-17 00:00:00,448.54
854,1993-06-18 00:00:00,443.68
855,1993-06-21 00:00:00,446.22
856,1993-06-22 00:00:00,445.93
857,1993-06-23 00:00:00,443.19
858,1993-06-24 00:00:00,446.62
859,1993-06-25 00:00:00,447.6
860,1993-06-28 00:00:00,451.85
861,1993-06-29 00:00:00,450.69
862,1993-06-30 00:00:00,450.53
863,1993-07-01 00:00:00,449.02
864,1993-07-02 00:00:00,445.84
865,1993-07-06 00:00:00,441.43
866,1993-07-07 00:00:00,442.83
867,1993-07-08 00:00:00,448.64
868,1993-07-09 00:00:00,448.11
869,1993-07-12 00:00:00,448.98
870,1993-07-13 00:00:00,448.09
871,1993-07-14 00:00:00,450.08
872,1993-07-15 00:00:00,449.22
873,1993-07-16 00:00:00,445.75
874,1993-07-19 00:00:00,446.03
875,1993-07-20 00:00:00,447.31
876,1993-07-21 00:00:00,447.18
877,1993-07-22 00:00:00,444.51
878,1993-07-23 00:00:00,447.1
879,1993-07-26 00:00:00,449.09
880,1993-07-27 00:00:00,448.24
881,1993-07-28 00:00:00,447.19
882,1993-07-29 00:00:00,450.24
883,1993-07-30 00:00:00,448.13
884,1993-08-02 00:00:00,450.15
885,1993-08-03 00:00:00,449.27
886,1993-08-04 00:00:00,448.54
887,1993-08-05 00:00:00,448.13
888,1993-08-06 00:00:00,448.68
889,1993-08-09 00:00:00,450.72
890,1993-08-10 00:00:00,449.45
891,1993-08-11 00:00:00,450.46
892,1993-08-12 00:00:00,448.96
893,1993-08-13 00:00:00,450.14
894,1993-08-16 00:00:00,452.38
895,1993-08-17 00:00:00,453.13
896,1993-08-18 00:00:00,456.04
897,1993-08-19 00:00:00,456.43
898,1993-08-20 00:00:00,456.16
899,1993-08-23 00:00:00,455.23
900,1993-08-24 00:00:00,459.77
901,1993-08-25 00:00:00,460.13
902,1993-08-26 00:00:00,461.04
903,1993-08-27 00:00:00,460.54
904,1993-08-30 00:00:00,461.9
905,1993-08-31 00:00:00,463.56
906,1993-09-01 00:00:00,463.15
907,1993-09-02 00:00:00,461.3
908,1993-09-03 00:00:00,461.34
909,1993-09-07 00:00:00,458.52
910,1993-09-08 00:00:00,456.65
911,1993-09-09 00:00:00,457.5
912,1993-09-10 00:00:00,461.72
913,1993-09-13 00:00:00,462.06
914,1993-09-14 00:00:00,459.9
915,1993-09-15 00:00:00,461.6
916,1993-09-16 00:00:00,459.43
917,1993-09-17 00:00:00,458.83
918,1993-09-20 00:00:00,455.05
919,1993-09-21 00:00:00,452.95
920,1993-09-22 00:00:00,456.2
921,1993-09-23 00:00:00,457.74
922,1993-09-24 00:00:00,457.63
923,1993-09-27 00:00:00,461.8
924,1993-09-28 00:00:00,461.53
925,1993-09-29 00:00:00,460.11
926,1993-09-30 00:00:00,458.93
927,1993-10-01 00:00:00,461.28
928,1993-10-04 00:00:00,461.34
929,1993-10-05 00:00:00,461.2
930,1993-10-06 00:00:00,460.74
931,1993-10-07 00:00:00,459.18
932,1993-10-08 00:00:00,460.31
933,1993-10-11 00:00:00,460.88
934,1993-10-12 00:00:00,461.12
935,1993-10-13 00:00:00,461.49
936,1993-10-14 00:00:00,466.83
937,1993-10-15 00:00:00,469.5
938,1993-10-18 00:00:00,468.45
939,1993-10-19 00:00:00,466.21
940,1993-10-20 00:00:00,466.07
941,1993-10-21 00:00:00,465.36
942,1993-10-22 00:00:00,463.27
943,1993-10-25 00:00:00,464.2
944,1993-10-26 00:00:00,464.3
945,1993-10-27 00:00:00,464.61
946,1993-10-28 00:00:00,467.73
947,1993-10-29 00:00:00,467.83
948,1993-11-01 00:00:00,469.1
949,1993-11-02 00:00:00,468.44
950,1993-11-03 00:00:00,463.02
951,1993-11-04 00:00:00,457.49
952,1993-11-05 00:00:00,459.57
953,1993-11-08 00:00:00,460.21
954,1993-11-09 00:00:00,460.33
955,1993-11-10 00:00:00,463.72
956,1993-11-11 00:00:00,462.64
957,1993-11-12 00:00:00,465.39
958,1993-11-15 00:00:00,463.75
959,1993-11-16 00:00:00,466.74
960,1993-11-17 00:00:00,464.81
961,1993-11-18 00:00:00,463.62
962,1993-11-19 00:00:00,462.6
963,1993-11-22 00:00:00,459.13
964,1993-11-23 00:00:00,461.03
965,1993-11-24 00:00:00,462.36
966,1993-11-26 00:00:00,463.06
967,1993-11-29 00:00:00,461.9
968,1993-11-30 00:00:00,461.79
969,1993-12-01 00:00:00,461.89
970,1993-12-02 00:00:00,463.11
971,1993-12-03 00:00:00,464.89
972,1993-12-06 00:00:00,466.43
973,1993-12-07 00:00:00,466.76
974,1993-12-08 00:00:00,466.29
975,1993-12-09 00:00:00,464.18
976,1993-12-10 00:00:00,463.93
977,1993-12-13 00:00:00,465.7
978,1993-12-14 00:00:00,463.06
979,1993-12-15 00:00:00,461.84
980,1993-12-16 00:00:00,463.34
981,1993-12-17 00:00:00,466.38
982,1993-12-20 00:00:00,465.85
983,1993-12-21 00:00:00,465.3
984,1993-12-22 00:00:00,467.32
985,1993-12-23 00:00:00,467.38
986,1993-12-27 00:00:00,470.54
987,1993-12-28 00:00:00,470.94
988,1993-12-29 00:00:00,470.58
989,1993-12-30 00:00:00,468.64
990,1993-12-31 00:00:00,466.45
991,1994-01-03 00:00:00,465.44
992,1994-01-04 00:00:00,466.89
993,1994-01-05 00:00:00,467.55
994,1994-01-06 00:00:00,467.12
995,1994-01-07 00:00:00,469.9
996,1994-01-10 00:00:00,475.27
997,1994-01-11 00:00:00,474.13
998,1994-01-12 00:00:00,474.17
999,1994-01-13 00:00:00,472.47
1000,1994-01-14 00:00:00,474.91
1001,1994-01-17 00:00:00,473.3
1002,1994-01-18 00:00:00,474.25
1003,1994-01-19 00:00:00,474.3
1004,1994-01-20 00:00:00,474.98
1005,1994-01-21 00:00:00,474.72
1006,1994-01-24 00:00:00,471.97
1007,1994-01-25 00:00:00,470.92
1008,1994-01-26 00:00:00,473.2
1009,1994-01-27 00:00:00,477.05
1010,1994-01-28 00:00:00,478.7
1011,1994-01-31 00:00:00,481.61
1012,1994-02-01 00:00:00,479.62
1013,1994-02-02 00:00:00,482.0
1014,1994-02-03 00:00:00,480.71
1015,1994-02-04 00:00:00,469.81
1016,1994-02-07 00:00:00,471.76
1017,1994-02-08 00:00:00,471.05
1018,1994-02-09 00:00:00,472.77
1019,1994-02-10 00:00:00,468.93
1020,1994-02-11 00:00:00,470.18
1021,1994-02-14 00:00:00,470.23
1022,1994-02-15 00:00:00,472.52
1023,1994-02-16 00:00:00,472.79
1024,1994-02-17 00:00:00,470.34
1025,1994-02-18 00:00:00,467.69
1026,1994-02-22 00:00:00,471.46
1027,1994-02-23 00:00:00,470.69
1028,1994-02-24 00:00:00,464.26
1029,1994-02-25 00:00:00,466.07
1030,1994-02-28 00:00:00,467.14
1031,1994-03-01 00:00:00,464.44
1032,1994-03-02 00:00:00,464.81
1033,1994-03-03 00:00:00,463.01
1034,1994-03-04 00:00:00,464.74
1035,1994-03-07 00:00:00,466.91
1036,1994-03-08 00:00:00,465.88
1037,1994-03-09 00:00:00,467.06
1038,1994-03-10 00:00:00,463.9
1039,1994-03-11 00:00:00,466.44
1040,1994-03-14 00:00:00,467.39
1041,1994-03-15 00:00:00,467.01
1042,1994-03-16 00:00:00,469.42
1043,1994-03-17 00:00:00,470.9
1044,1994-03-18 00:00:00,471.06
1045,1994-03-21 00:00:00,468.54
1046,1994-03-22 00:00:00,468.8
1047,1994-03-23 00:00:00,468.54
1048,1994-03-24 00:00:00,464.35
1049,1994-03-25 00:00:00,460.58
1050,1994-03-28 00:00:00,460.0
1051,1994-03-29 00:00:00,452.48
1052,1994-03-30 00:00:00,445.55
1053,1994-03-31 00:00:00,445.77
1054,1994-04-04 00:00:00,438.92
1055,1994-04-05 00:00:00,448.29
1056,1994-04-06 00:00:00,448.05
1057,1994-04-07 00:00:00,450.88
1058,1994-04-08 00:00:00,447.1
1059,1994-04-11 00:00:00,449.87
1060,1994-04-12 00:00:00,447.57
1061,1994-04-13 00:00:00,446.26
1062,1994-04-14 00:00:00,446.38
1063,1994-04-15 00:00:00,446.18
1064,1994-04-18 00:00:00,442.46
1065,1994-04-19 00:00:00,442.54
1066,1994-04-20 00:00:00,441.96
1067,1994-04-21 00:00:00,448.73
1068,1994-04-22 00:00:00,447.63
1069,1994-04-25 00:00:00,452.71
1070,1994-04-26 00:00:00,451.87
1071,1994-04-28 00:00:00,449.1
1072,1994-04-29 00:00:00,450.91
1073,1994-05-02 00:00:00,453.02
1074,1994-05-03 00:00:00,453.03
1075,1994-05-04 00:00:00,451.72
1076,1994-05-05 00:00:00,451.38
1077,1994-05-06 00:00:00,447.82
1078,1994-05-09 00:00:00,442.32
1079,1994-05-10 00:00:00,446.01
1080,1994-05-11 00:00:00,441.49
1081,1994-05-12 00:00:00,443.75
1082,1994-05-13 00:00:00,444.14
1083,1994-05-16 00:00:00,444.49
1084,1994-05-17 00:00:00,449.37
1085,1994-05-18 00:00:00,453.69
1086,1994-05-19 00:00:00,456.48
1087,1994-05-20 00:00:00,454.92
1088,1994-05-23 00:00:00,453.2
1089,1994-05-24 00:00:00,454.81
1090,1994-05-25 00:00:00,456.34
1091,1994-05-26 00:00:00,457.06
1092,1994-05-27 00:00:00,457.33
1093,1994-05-31 00:00:00,456.5
1094,1994-06-01 00:00:00,457.63
1095,1994-06-02 00:00:00,457.65
1096,1994-06-03 00:00:00,460.13
1097,1994-06-06 00:00:00,458.88
1098,1994-06-07 00:00:00,458.21
1099,1994-06-08 00:00:00,457.06
1100,1994-06-09 00:00:00,457.86
1101,1994-06-10 00:00:00,458.67
1102,1994-06-13 00:00:00,459.1
1103,1994-06-14 00:00:00,462.37
1104,1994-06-15 00:00:00,460.61
1105,1994-06-16 00:00:00,461.93
1106,1994-06-17 00:00:00,458.45
1107,1994-06-20 00:00:00,455.48
1108,1994-06-21 00:00:00,451.34
1109,1994-06-22 00:00:00,453.09
1110,1994-06-23 00:00:00,449.63
1111,1994-06-24 00:00:00,442.8
1112,1994-06-27 00:00:00,447.31
1113,1994-06-28 00:00:00,446.07
1114,1994-06-29 00:00:00,447.63
1115,1994-06-30 00:00:00,444.27
1116,1994-07-01 00:00:00,446.2
1117,1994-07-05 00:00:00,446.37
1118,1994-07-06 00:00:00,446.13
1119,1994-07-07 00:00:00,448.38
1120,1994-07-08 00:00:00,449.55
1121,1994-07-11 00:00:00,448.06
1122,1994-07-12 00:00:00,447.95
1123,1994-07-13 00:00:00,448.73
1124,1994-07-14 00:00:00,453.41
1125,1994-07-15 00:00:00,454.16
1126,1994-07-18 00:00:00,455.22
1127,1994-07-19 00:00:00,453.86
1128,1994-07-20 00:00:00,451.6
1129,1994-07-21 00:00:00,452.61
1130,1994-07-22 00:00:00,453.11
1131,1994-07-25 00:00:00,454.25
1132,1994-07-26 00:00:00,453.36
1133,1994-07-27 00:00:00,452.57
1134,1994-07-28 00:00:00,454.24
1135,1994-07-29 00:00:00,458.26
1136,1994-08-01 00:00:00,461.01
1137,1994-08-02 00:00:00,460.56
1138,1994-08-03 00:00:00,461.45
1139,1994-08-04 00:00:00,458.4
1140,1994-08-05 00:00:00,457.09
1141,1994-08-08 00:00:00,457.89
1142,1994-08-09 00:00:00,457.92
1143,1994-08-10 00:00:00,460.3
1144,1994-08-11 00:00:00,458.88
1145,1994-08-12 00:00:00,461.94
1146,1994-08-15 00:00:00,461.23
1147,1994-08-16 00:00:00,465.01
1148,1994-08-17 00:00:00,465.17
1149,1994-08-18 00:00:00,463.17
1150,1994-08-19 00:00:00,463.68
1151,1994-08-22 00:00:00,462.32
1152,1994-08-23 00:00:00,464.51
1153,1994-08-24 00:00:00,469.03
1154,1994-08-25 00:00:00,468.08
1155,1994-08-26 00:00:00,473.8
1156,1994-08-29 00:00:00,474.59
1157,1994-08-30 00:00:00,476.07
1158,1994-08-31 00:00:00,475.49
1159,1994-09-01 00:00:00,473.17
1160,1994-09-02 00:00:00,470.99
1161,1994-09-06 00:00:00,471.86
1162,1994-09-07 00:00:00,470.99
1163,1994-09-08 00:00:00,473.14
1164,1994-09-09 00:00:00,468.18
1165,1994-09-12 00:00:00,466.21
1166,1994-09-13 00:00:00,467.51
1167,1994-09-14 00:00:00,468.8
1168,1994-09-15 00:00:00,474.81
1169,1994-09-16 00:00:00,471.19
1170,1994-09-19 00:00:00,470.85
1171,1994-09-20 00:00:00,463.36
1172,1994-09-21 00:00:00,461.46
1173,1994-09-22 00:00:00,461.27
1174,1994-09-23 00:00:00,459.67
1175,1994-09-26 00:00:00,460.82
1176,1994-09-27 00:00:00,462.05
1177,1994-09-28 00:00:00,464.84
1178,1994-09-29 00:00:00,462.24
1179,1994-09-30 00:00:00,462.71
1180,1994-10-03 00:00:00,461.74
1181,1994-10-04 00:00:00,454.59
1182,1994-10-05 00:00:00,453.52
1183,1994-10-06 00:00:00,452.36
1184,1994-10-07 00:00:00,455.1
1185,1994-10-10 00:00:00,459.04
1186,1994-10-11 00:00:00,465.79
1187,1994-10-12 00:00:00,465.47
1188,1994-10-13 00:00:00,467.79
1189,1994-10-14 00:00:00,469.1
1190,1994-10-17 00:00:00,468.96
1191,1994-10-18 00:00:00,467.66
1192,1994-10-19 00:00:00,470.28
1193,1994-10-20 00:00:00,466.85
1194,1994-10-21 00:00:00,464.89
1195,1994-10-24 00:00:00,460.83
1196,1994-10-25 00:00:00,461.53
1197,1994-10-26 00:00:00,462.62
1198,1994-10-27 00:00:00,465.85
1199,1994-10-28 00:00:00,473.77
1200,1994-10-31 00:00:00,472.35
1201,1994-11-01 00:00:00,468.42
1202,1994-11-02 00:00:00,466.51
1203,1994-11-03 00:00:00,467.91
1204,1994-11-04 00:00:00,462.28
1205,1994-11-07 00:00:00,463.07
1206,1994-11-08 00:00:00,465.65
1207,1994-11-09 00:00:00,465.4
1208,1994-11-10 00:00:00,464.37
1209,1994-11-11 00:00:00,462.35
1210,1994-11-14 00:00:00,466.04
1211,1994-11-15 00:00:00,465.03
1212,1994-11-16 00:00:00,465.62
1213,1994-11-17 00:00:00,463.57
1214,1994-11-18 00:00:00,461.47
1215,1994-11-21 00:00:00,458.3
1216,1994-11-22 00:00:00,450.09
1217,1994-11-23 00:00:00,449.93
1218,1994-11-25 00:00:00,452.29
1219,1994-11-28 00:00:00,454.16
1220,1994-11-29 00:00:00,455.17
1221,1994-11-30 00:00:00,453.69
1222,1994-12-01 00:00:00,448.92
1223,1994-12-02 00:00:00,453.3
1224,1994-12-05 00:00:00,453.32
1225,1994-12-06 00:00:00,453.11
1226,1994-12-07 00:00:00,451.23
1227,1994-12-08 00:00:00,445.45
1228,1994-12-09 00:00:00,446.96
1229,1994-12-12 00:00:00,449.47
1230,1994-12-13 00:00:00,450.15
1231,1994-12-14 00:00:00,454.97
1232,1994-12-15 00:00:00,455.34
1233,1994-12-16 00:00:00,458.8
1234,1994-12-19 00:00:00,457.91
1235,1994-12-20 00:00:00,457.1
1236,1994-12-21 00:00:00,459.61
1237,1994-12-22 00:00:00,459.68
1238,1994-12-23 00:00:00,459.83
1239,1994-12-27 00:00:00,462.47
1240,1994-12-28 00:00:00,460.86
1241,1994-12-29 00:00:00,461.17
1242,1994-12-30 00:00:00,459.27
1243,1995-01-03 00:00:00,459.11
1244,1995-01-04 00:00:00,460.71
1245,1995-01-05 00:00:00,460.34
1246,1995-01-06 00:00:00,460.68
1247,1995-01-09 00:00:00,460.83
1248,1995-01-10 00:00:00,461.68
1249,1995-01-11 00:00:00,461.66
1250,1995-01-12 00:00:00,461.64
1251,1995-01-13 00:00:00,465.97
1252,1995-01-16 00:00:00,469.38
1253,1995-01-17 00:00:00,470.05
1254,1995-01-18 00:00:00,469.71
1255,1995-01-19 00:00:00,466.95
1256,1995-01-20 00:00:00,464.78
1257,1995-01-23 00:00:00,465.82
1258,1995-01-24 00:00:00,465.86
1259,1995-01-25 00:00:00,467.44
1260,1995-01-26 00:00:00,468.32
1261,1995-01-27 00:00:00,470.39
1262,1995-01-30 00:00:00,468.51
1263,1995-01-31 00:00:00,470.42
1264,1995-02-01 00:00:00,470.4
1265,1995-02-02 00:00:00,472.79
1266,1995-02-03 00:00:00,478.65
1267,1995-02-06 00:00:00,481.14
1268,1995-02-07 00:00:00,480.81
1269,1995-02-08 00:00:00,481.19
1270,1995-02-09 00:00:00,480.19
1271,1995-02-10 00:00:00,481.46
1272,1995-02-13 00:00:00,481.65
1273,1995-02-14 00:00:00,482.55
1274,1995-02-15 00:00:00,484.54
1275,1995-02-16 00:00:00,485.22
1276,1995-02-17 00:00:00,481.97
1277,1995-02-21 00:00:00,482.72
1278,1995-02-22 00:00:00,485.07
1279,1995-02-23 00:00:00,486.91
1280,1995-02-24 00:00:00,488.11
1281,1995-02-27 00:00:00,483.81
1282,1995-02-28 00:00:00,487.39
1283,1995-03-01 00:00:00,485.65
1284,1995-03-02 00:00:00,485.13
1285,1995-03-03 00:00:00,485.42
1286,1995-03-06 00:00:00,485.63
1287,1995-03-07 00:00:00,482.12
1288,1995-03-08 00:00:00,483.14
1289,1995-03-09 00:00:00,483.16
1290,1995-03-10 00:00:00,489.57
1291,1995-03-13 00:00:00,490.05
1292,1995-03-14 00:00:00,492.89
1293,1995-03-15 00:00:00,491.88
1294,1995-03-16 00:00:00,495.41
1295,1995-03-17 00:00:00,495.52
1296,1995-03-20 00:00:00,496.14
1297,1995-03-21 00:00:00,495.07
1298,1995-03-22 00:00:00,495.67
1299,1995-03-23 00:00:00,495.95
1300,1995-03-24 00:00:00,500.97
1301,1995-03-27 00:00:00,503.2
1302,1995-03-28 00:00:00,503.9
1303,1995-03-29 00:00:00,503.12
1304,1995-03-30 00:00:00,502.22
1305,1995-03-31 00:00:00,500.71
1306,1995-04-03 00:00:00,501.85
1307,1995-04-04 00:00:00,505.24
1308,1995-04-05 00:00:00,505.57
1309,1995-04-06 00:00:00,506.08
1310,1995-04-07 00:00:00,506.42
1311,1995-04-10 00:00:00,507.01
1312,1995-04-11 00:00:00,505.53
1313,1995-04-12 00:00:00,507.17
1314,1995-04-13 00:00:00,509.23
1315,1995-04-17 00:00:00,506.13
1316,1995-04-18 00:00:00,505.37
1317,1995-04-19 00:00:00,504.92
1318,1995-04-20 00:00:00,505.29
1319,1995-04-21 00:00:00,508.49
1320,1995-04-24 00:00:00,512.89
1321,1995-04-25 00:00:00,512.1
1322,1995-04-26 00:00:00,512.66
1323,1995-04-27 00:00:00,513.55
1324,1995-04-28 00:00:00,514.71
1325,1995-05-01 00:00:00,514.26
1326,1995-05-02 00:00:00,514.86
1327,1995-05-03 00:00:00,520.48
1328,1995-05-04 00:00:00,520.54
1329,1995-05-05 00:00:00,520.12
1330,1995-05-08 00:00:00,523.96
1331,1995-05-09 00:00:00,523.56
1332,1995-05-10 00:00:00,524.36
1333,1995-05-11 00:00:00,524.37
1334,1995-05-12 00:00:00,525.55
1335,1995-05-15 00:00:00,527.74
1336,1995-05-16 00:00:00,528.19
1337,1995-05-17 00:00:00,527.07
1338,1995-05-18 00:00:00,519.58
1339,1995-05-19 00:00:00,519.19
1340,1995-05-22 00:00:00,523.65
1341,1995-05-23 00:00:00,528.59
1342,1995-05-24 00:00:00,528.61
1343,1995-05-25 00:00:00,528.59
1344,1995-05-26 00:00:00,523.65
1345,1995-05-30 00:00:00,523.58
1346,1995-05-31 00:00:00,533.4
1347,1995-06-01 00:00:00,533.49
1348,1995-06-02 00:00:00,532.51
1349,1995-06-05 00:00:00,535.6
1350,1995-06-06 00:00:00,535.55
1351,1995-06-07 00:00:00,533.13
1352,1995-06-08 00:00:00,532.35
1353,1995-06-09 00:00:00,527.94
1354,1995-06-12 00:00:00,530.88
1355,1995-06-13 00:00:00,536.05
1356,1995-06-14 00:00:00,536.47
1357,1995-06-15 00:00:00,537.12
1358,1995-06-16 00:00:00,539.83
1359,1995-06-19 00:00:00,545.22
1360,1995-06-20 00:00:00,544.98
1361,1995-06-21 00:00:00,543.98
1362,1995-06-22 00:00:00,551.07
1363,1995-06-23 00:00:00,549.71
1364,1995-06-26 00:00:00,544.13
1365,1995-06-27 00:00:00,542.43
1366,1995-06-28 00:00:00,544.73
1367,1995-06-29 00:00:00,543.87
1368,1995-06-30 00:00:00,544.75
1369,1995-07-03 00:00:00,547.09
1370,1995-07-05 00:00:00,547.26
1371,1995-07-06 00:00:00,553.99
1372,1995-07-07 00:00:00,556.37
1373,1995-07-10 00:00:00,557.19
1374,1995-07-11 00:00:00,554.78
1375,1995-07-12 00:00:00,560.89
1376,1995-07-13 00:00:00,561.0
1377,1995-07-14 00:00:00,559.89
1378,1995-07-17 00:00:00,562.72
1379,1995-07-18 00:00:00,558.46
1380,1995-07-19 00:00:00,550.98
1381,1995-07-20 00:00:00,553.54
1382,1995-07-21 00:00:00,553.62
1383,1995-07-24 00:00:00,556.63
1384,1995-07-25 00:00:00,561.1
1385,1995-07-26 00:00:00,561.61
1386,1995-07-27 00:00:00,565.22
1387,1995-07-28 00:00:00,562.93
1388,1995-07-31 00:00:00,562.06
1389,1995-08-01 00:00:00,559.64
1390,1995-08-02 00:00:00,558.8
1391,1995-08-03 00:00:00,558.75
1392,1995-08-04 00:00:00,558.94
1393,1995-08-07 00:00:00,560.03
1394,1995-08-08 00:00:00,560.39
1395,1995-08-09 00:00:00,559.71
1396,1995-08-10 00:00:00,557.45
1397,1995-08-11 00:00:00,555.11
1398,1995-08-14 00:00:00,559.74
1399,1995-08-15 00:00:00,558.57
1400,1995-08-16 00:00:00,559.97
1401,1995-08-17 00:00:00,559.04
1402,1995-08-18 00:00:00,559.21
1403,1995-08-21 00:00:00,558.11
1404,1995-08-22 00:00:00,559.52
1405,1995-08-23 00:00:00,557.14
1406,1995-08-24 00:00:00,557.46
1407,1995-08-25 00:00:00,560.1
1408,1995-08-28 00:00:00,559.05
1409,1995-08-29 00:00:00,560.0
1410,1995-08-30 00:00:00,560.92
1411,1995-08-31 00:00:00,561.88
1412,1995-09-01 00:00:00,563.84
1413,1995-09-05 00:00:00,569.17
1414,1995-09-06 00:00:00,570.17
1415,1995-09-07 00:00:00,570.29
1416,1995-09-08 00:00:00,572.68
1417,1995-09-11 00:00:00,573.91
1418,1995-09-12 00:00:00,576.51
1419,1995-09-13 00:00:00,578.77
1420,1995-09-14 00:00:00,583.61
1421,1995-09-15 00:00:00,583.35
1422,1995-09-18 00:00:00,582.77
1423,1995-09-19 00:00:00,584.2
1424,1995-09-20 00:00:00,586.77
1425,1995-09-21 00:00:00,583.0
1426,1995-09-22 00:00:00,581.73
1427,1995-09-25 00:00:00,581.81
1428,1995-09-26 00:00:00,581.41
1429,1995-09-27 00:00:00,581.04
1430,1995-09-28 00:00:00,585.87
1431,1995-09-29 00:00:00,584.41
1432,1995-10-02 00:00:00,581.72
1433,1995-10-03 00:00:00,582.34
1434,1995-10-04 00:00:00,581.47
1435,1995-10-05 00:00:00,582.63
1436,1995-10-06 00:00:00,582.49
1437,1995-10-09 00:00:00,578.37
1438,1995-10-10 00:00:00,577.52
1439,1995-10-11 00:00:00,579.46
1440,1995-10-12 00:00:00,583.1
1441,1995-10-13 00:00:00,584.5
1442,1995-10-16 00:00:00,583.03
1443,1995-10-17 00:00:00,586.78
1444,1995-10-18 00:00:00,587.44
1445,1995-10-19 00:00:00,590.65
1446,1995-10-20 00:00:00,587.46
